Subject Activity variable value
8 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.113162144460976
8 WalkingDownstairs StandardDeviationBodyGyroZAxis 0.116090879026316
8 Sitting StandardDeviationBodyGyroZAxis -0.97658989
8 Standing StandardDeviationBodyGyroZAxis -0.972595487037037
8 Laying StandardDeviationBodyGyroZAxis -0.957411160185185
9 Walking StandardDeviationBodyGyroZAxis -0.436905860576923
9 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.499159202857143
9 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.312512195452381
9 Sitting StandardDeviationBodyGyroZAxis -0.9396930078
9 Standing StandardDeviationBodyGyroZAxis -0.954514301555556
9 Laying StandardDeviationBodyGyroZAxis -0.9345796594
10 Walking StandardDeviationBodyGyroZAxis -0.345209034528302
10 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.235858986212766
10 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.272495710342105
10 Sitting StandardDeviationBodyGyroZAxis -0.986179215555556
10 Standing StandardDeviationBodyGyroZAxis -0.960323800909091
10 Laying StandardDeviationBodyGyroZAxis -0.954670034482759
11 Walking StandardDeviationBodyGyroZAxis -0.593107398474576
11 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.581167154444444
11 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.528254524130435
11 Sitting StandardDeviationBodyGyroZAxis -0.98263664490566
11 Standing StandardDeviationBodyGyroZAxis -0.994025488297872
11 Laying StandardDeviationBodyGyroZAxis -0.982640271929825
12 Walking StandardDeviationBodyGyroZAxis -0.4678863378
12 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.604711316153846
12 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.420631474130435
12 Sitting StandardDeviationBodyGyroZAxis -0.963725248823529
12 Standing StandardDeviationBodyGyroZAxis -0.948251856721312
12 Laying StandardDeviationBodyGyroZAxis -0.95256172
13 Walking StandardDeviationBodyGyroZAxis -0.256213554508772
13 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.492176104727273
13 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.133828886725532
13 Sitting StandardDeviationBodyGyroZAxis -0.982456053877551
13 Standing StandardDeviationBodyGyroZAxis -0.97291308
13 Laying StandardDeviationBodyGyroZAxis -0.968689729193548
14 Walking StandardDeviationBodyGyroZAxis -0.215894949525424
14 WalkingUpstairs StandardDeviationBodyGyroZAxis 0.118687692187963
14 WalkingDownstairs StandardDeviationBodyGyroZAxis 0.0132082347333333
14 Sitting StandardDeviationBodyGyroZAxis -0.969806729814815
14 Standing StandardDeviationBodyGyroZAxis -0.9508361945
14 Laying StandardDeviationBodyGyroZAxis -0.938087898235294
15 Walking StandardDeviationBodyGyroZAxis -0.535422096111111
15 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.517025245833333
15 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.402332301666667
15 Sitting StandardDeviationBodyGyroZAxis -0.979201724745763
15 Standing StandardDeviationBodyGyroZAxis -0.975133868867925
15 Laying StandardDeviationBodyGyroZAxis -0.964310893611111
16 Walking StandardDeviationBodyGyroZAxis -0.619731930392157
16 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.642018064117647
16 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.479512983617021
16 Sitting StandardDeviationBodyGyroZAxis -0.96679600173913
16 Standing StandardDeviationBodyGyroZAxis -0.983594244615385
16 Laying StandardDeviationBodyGyroZAxis -0.976092920571429
17 Walking StandardDeviationBodyGyroZAxis -0.490166286557377
17 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.521435415208333
17 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.451126869347826
17 Sitting StandardDeviationBodyGyroZAxis -0.98879397953125
17 Standing StandardDeviationBodyGyroZAxis -0.987334041282051
17 Laying StandardDeviationBodyGyroZAxis -0.973669098591549
18 Walking StandardDeviationBodyGyroZAxis -0.570898150714286
18 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.649817266551724
18 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.641527595090909
18 Sitting StandardDeviationBodyGyroZAxis -0.988702701403509
18 Standing StandardDeviationBodyGyroZAxis -0.983561159726027
18 Laying StandardDeviationBodyGyroZAxis -0.985611171384615
19 Walking StandardDeviationBodyGyroZAxis -0.0973549846596154
19 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.2254218170275
19 WalkingDownstairs StandardDeviationBodyGyroZAxis 0.147083143564103
19 Sitting StandardDeviationBodyGyroZAxis -0.968188675753425
19 Standing StandardDeviationBodyGyroZAxis -0.975061671643836
19 Laying StandardDeviationBodyGyroZAxis -0.972061003493976
20 Walking StandardDeviationBodyGyroZAxis 0.0310145965868627
20 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.162341385629412
20 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.138097945555556
20 Sitting StandardDeviationBodyGyroZAxis -0.964643068787879
20 Standing StandardDeviationBodyGyroZAxis -0.91064914109589
20 Laying StandardDeviationBodyGyroZAxis -0.973120029558823
21 Walking StandardDeviationBodyGyroZAxis -0.371744086730769
21 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.446691581702128
21 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.308879866288889
21 Sitting StandardDeviationBodyGyroZAxis -0.979830938
21 Standing StandardDeviationBodyGyroZAxis -0.960082591123596
21 Laying StandardDeviationBodyGyroZAxis -0.964968005222222
22 Walking StandardDeviationBodyGyroZAxis -0.501176901956522
22 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.523943751666667
22 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.525006840277778
22 Sitting StandardDeviationBodyGyroZAxis -0.959161754193548
22 Standing StandardDeviationBodyGyroZAxis -0.97068244031746
22 Laying StandardDeviationBodyGyroZAxis -0.964698258611111
23 Walking StandardDeviationBodyGyroZAxis 0.195569461920339
23 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.290447408901961
23 WalkingDownstairs StandardDeviationBodyGyroZAxis 0.328817010088889
23 Sitting StandardDeviationBodyGyroZAxis -0.957920288823529
23 Standing StandardDeviationBodyGyroZAxis -0.952781164558824
23 Laying StandardDeviationBodyGyroZAxis -0.96846913625
24 Walking StandardDeviationBodyGyroZAxis -0.479841432931034
24 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.546620981186441
24 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.433475431818182
24 Sitting StandardDeviationBodyGyroZAxis -0.981200181176471
24 Standing StandardDeviationBodyGyroZAxis -0.970426493768116
24 Laying StandardDeviationBodyGyroZAxis -0.966111980277778
25 Walking StandardDeviationBodyGyroZAxis -0.678750350135135
25 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.618579913384615
25 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.632916352241379
25 Sitting StandardDeviationBodyGyroZAxis -0.983827801076923
25 Standing StandardDeviationBodyGyroZAxis -0.97839988527027
25 Laying StandardDeviationBodyGyroZAxis -0.946259639315069
26 Walking StandardDeviationBodyGyroZAxis -0.56182776559322
26 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.617112539636364
26 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.44312621
26 Sitting StandardDeviationBodyGyroZAxis -0.981740793333333
26 Standing StandardDeviationBodyGyroZAxis -0.98388591027027
26 Laying StandardDeviationBodyGyroZAxis -0.983127999342105
27 Walking StandardDeviationBodyGyroZAxis -0.534724231403509
27 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.594092579607843
27 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.402132810611364
27 Sitting StandardDeviationBodyGyroZAxis -0.984141119142857
27 Standing StandardDeviationBodyGyroZAxis -0.983731873
27 Laying StandardDeviationBodyGyroZAxis -0.986795837297297
28 Walking StandardDeviationBodyGyroZAxis -0.50468173962963
28 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.522066500784314
28 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.217100157608696
28 Sitting StandardDeviationBodyGyroZAxis -0.963117633611111
28 Standing StandardDeviationBodyGyroZAxis -0.948160785316456
28 Laying StandardDeviationBodyGyroZAxis -0.9658244555
29 Walking StandardDeviationBodyGyroZAxis -0.362232316226415
29 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.39404534122449
29 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.463125032083333
29 Sitting StandardDeviationBodyGyroZAxis -0.990329245333333
29 Standing StandardDeviationBodyGyroZAxis -0.991586674
29 Laying StandardDeviationBodyGyroZAxis -0.993696336521739
30 Walking StandardDeviationBodyGyroZAxis -0.175900924040154
30 WalkingUpstairs StandardDeviationBodyGyroZAxis -0.366058433230769
30 WalkingDownstairs StandardDeviationBodyGyroZAxis -0.348065119677419
30 Sitting StandardDeviationBodyGyroZAxis -0.982005883387097
30 Standing StandardDeviationBodyGyroZAxis -0.945628836949153
30 Laying StandardDeviationBodyGyroZAxis -0.968170332428571
1 Walking StandardDeviationBodyGyroZAxisFrequency -0.255940940315789
1 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.453597213018868
1 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.0318694271979592
1 Sitting StandardDeviationBodyGyroZAxisFrequency -0.951315544468085
1 Standing StandardDeviationBodyGyroZAxisFrequency -0.980773122830189
1 Laying StandardDeviationBodyGyroZAxisFrequency -0.909302721
2 Walking StandardDeviationBodyGyroZAxisFrequency -0.396659907457627
2 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.248601122
2 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.0874944736085106
2 Sitting StandardDeviationBodyGyroZAxisFrequency -0.959814822391304
2 Standing StandardDeviationBodyGyroZAxisFrequency -0.960627696111111
2 Laying StandardDeviationBodyGyroZAxisFrequency -0.9626718875
3 Walking StandardDeviationBodyGyroZAxisFrequency -0.418126217413793
3 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.431503361525424
3 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.302866461179592
3 Sitting StandardDeviationBodyGyroZAxisFrequency -0.934967958846154
3 Standing StandardDeviationBodyGyroZAxisFrequency -0.916172537704918
3 Laying StandardDeviationBodyGyroZAxisFrequency -0.962341960806452
4 Walking StandardDeviationBodyGyroZAxisFrequency -0.601381129166667
4 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.350765737115385
4 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.318306481022222
4 Sitting StandardDeviationBodyGyroZAxisFrequency -0.9337768922
4 Standing StandardDeviationBodyGyroZAxisFrequency -0.915280955357143
4 Laying StandardDeviationBodyGyroZAxisFrequency -0.961479262592593
5 Walking StandardDeviationBodyGyroZAxisFrequency -0.213127031035714
5 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.139801393244681
5 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.034175027916383
5 Sitting StandardDeviationBodyGyroZAxisFrequency -0.938003425909091
5 Standing StandardDeviationBodyGyroZAxisFrequency -0.907190836607143
5 Laying StandardDeviationBodyGyroZAxisFrequency -0.963202948461538
6 Walking StandardDeviationBodyGyroZAxisFrequency -0.203575458733333
6 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.0464142110215686
6 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency 0.15284524938125
6 Sitting StandardDeviationBodyGyroZAxisFrequency -0.934764895454545
6 Standing StandardDeviationBodyGyroZAxisFrequency -0.943239602105263
6 Laying StandardDeviationBodyGyroZAxisFrequency -0.932636612807018
7 Walking StandardDeviationBodyGyroZAxisFrequency -0.366733617894737
7 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.408150266666667
7 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.299600267680851
7 Sitting StandardDeviationBodyGyroZAxisFrequency -0.9474199325
7 Standing StandardDeviationBodyGyroZAxisFrequency -0.957165056226415
7 Laying StandardDeviationBodyGyroZAxisFrequency -0.956905310961538
8 Walking StandardDeviationBodyGyroZAxisFrequency -0.132902199479167
8 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency 0.16597418695122
8 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency 0.0277498065176316
8 Sitting StandardDeviationBodyGyroZAxisFrequency -0.961798676956522
8 Standing StandardDeviationBodyGyroZAxisFrequency -0.975512276666667
8 Laying StandardDeviationBodyGyroZAxisFrequency -0.967461239074074
9 Walking StandardDeviationBodyGyroZAxisFrequency -0.240222512134615
9 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.327698671183673
9 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.250686586719048
9 Sitting StandardDeviationBodyGyroZAxisFrequency -0.940312313
9 Standing StandardDeviationBodyGyroZAxisFrequency -0.941510336
9 Laying StandardDeviationBodyGyroZAxisFrequency -0.9598150092
10 Walking StandardDeviationBodyGyroZAxisFrequency -0.108530029881132
10 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.262763367170213
10 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency 0.0391366814342105
10 Sitting StandardDeviationBodyGyroZAxisFrequency -0.96539546962963
10 Standing StandardDeviationBodyGyroZAxisFrequency -0.950915730909091
10 Laying StandardDeviationBodyGyroZAxisFrequency -0.969755777241379
11 Walking StandardDeviationBodyGyroZAxisFrequency -0.398293336610169
11 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.674671878518519
11 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.273459111956522
11 Sitting StandardDeviationBodyGyroZAxisFrequency -0.954453821132075
11 Standing StandardDeviationBodyGyroZAxisFrequency -0.980762968085106
11 Laying StandardDeviationBodyGyroZAxisFrequency -0.961434420701754
12 Walking StandardDeviationBodyGyroZAxisFrequency -0.31728248436
12 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.406080936346154
12 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.212767364326087
12 Sitting StandardDeviationBodyGyroZAxisFrequency -0.955718183921569
12 Standing StandardDeviationBodyGyroZAxisFrequency -0.95260195295082
12 Laying StandardDeviationBodyGyroZAxisFrequency -0.9456732415
13 Walking StandardDeviationBodyGyroZAxisFrequency -0.276607954736842
13 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.255338945927273
13 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.212906662531915
13 Sitting StandardDeviationBodyGyroZAxisFrequency -0.968384415510204
13 Standing StandardDeviationBodyGyroZAxisFrequency -0.974394378070175
13 Laying StandardDeviationBodyGyroZAxisFrequency -0.969126880322581
14 Walking StandardDeviationBodyGyroZAxisFrequency -0.212925759152542
14 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency 0.196703218737037
14 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency 0.492414379822222
14 Sitting StandardDeviationBodyGyroZAxisFrequency -0.957020858888889
14 Standing StandardDeviationBodyGyroZAxisFrequency -0.950999877833333
14 Laying StandardDeviationBodyGyroZAxisFrequency -0.949107162941176
15 Walking StandardDeviationBodyGyroZAxisFrequency -0.461464065555556
15 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.485701745833333
15 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.18319480152381
15 Sitting StandardDeviationBodyGyroZAxisFrequency -0.966731518305085
15 Standing StandardDeviationBodyGyroZAxisFrequency -0.96826485509434
15 Laying StandardDeviationBodyGyroZAxisFrequency -0.958190099861111
16 Walking StandardDeviationBodyGyroZAxisFrequency -0.432885310980392
16 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.492427493529412
16 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.375000625531915
16 Sitting StandardDeviationBodyGyroZAxisFrequency -0.960058264057971
16 Standing StandardDeviationBodyGyroZAxisFrequency -0.98363927
16 Laying StandardDeviationBodyGyroZAxisFrequency -0.985957788
17 Walking StandardDeviationBodyGyroZAxisFrequency -0.398809217540984
17 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.324273713333333
17 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.403380386086957
17 Sitting StandardDeviationBodyGyroZAxisFrequency -0.98161709828125
17 Standing StandardDeviationBodyGyroZAxisFrequency -0.985954978205128
17 Laying StandardDeviationBodyGyroZAxisFrequency -0.976164852112676
18 Walking StandardDeviationBodyGyroZAxisFrequency -0.538152344821429
18 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.504364096896552
18 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.447030699454545
18 Sitting StandardDeviationBodyGyroZAxisFrequency -0.983027386491228
18 Standing StandardDeviationBodyGyroZAxisFrequency -0.974294413013699
18 Laying StandardDeviationBodyGyroZAxisFrequency -0.984999291538462
19 Walking StandardDeviationBodyGyroZAxisFrequency -0.01050470716
19 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.06612935167
19 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency 0.210673073192308
19 Sitting StandardDeviationBodyGyroZAxisFrequency -0.968235777945205
19 Standing StandardDeviationBodyGyroZAxisFrequency -0.965100636164384
19 Laying StandardDeviationBodyGyroZAxisFrequency -0.97393233253012
20 Walking StandardDeviationBodyGyroZAxisFrequency -0.108892495684314
20 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency 0.115076640798039
20 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency 0.257037841093333
20 Sitting StandardDeviationBodyGyroZAxisFrequency -0.950963363939394
20 Standing StandardDeviationBodyGyroZAxisFrequency -0.911409911643836
20 Laying StandardDeviationBodyGyroZAxisFrequency -0.972278603529412
21 Walking StandardDeviationBodyGyroZAxisFrequency -0.283262474865385
21 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.155762354829787
21 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.238221682666667
21 Sitting StandardDeviationBodyGyroZAxisFrequency -0.976839728941176
21 Standing StandardDeviationBodyGyroZAxisFrequency -0.959432562359551
21 Laying StandardDeviationBodyGyroZAxisFrequency -0.980811216111111
22 Walking StandardDeviationBodyGyroZAxisFrequency -0.083501182326087
22 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.199313066142857
22 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.194915698805556
22 Sitting StandardDeviationBodyGyroZAxisFrequency -0.948367052258065
22 Standing StandardDeviationBodyGyroZAxisFrequency -0.962327765238095
22 Laying StandardDeviationBodyGyroZAxisFrequency -0.942570240416667
23 Walking StandardDeviationBodyGyroZAxisFrequency -0.194970369294915
23 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.163001294113725
23 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.141266888477778
23 Sitting StandardDeviationBodyGyroZAxisFrequency -0.965428833529412
23 Standing StandardDeviationBodyGyroZAxisFrequency -0.967939565
23 Laying StandardDeviationBodyGyroZAxisFrequency -0.984238807777778
24 Walking StandardDeviationBodyGyroZAxisFrequency -0.39144792137931
24 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.372182912033898
24 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.396286646363636
24 Sitting StandardDeviationBodyGyroZAxisFrequency -0.974686891029412
24 Standing StandardDeviationBodyGyroZAxisFrequency -0.970133388405797
24 Laying StandardDeviationBodyGyroZAxisFrequency -0.981093036111111
25 Walking StandardDeviationBodyGyroZAxisFrequency -0.561322950945946
25 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.575169715692308
25 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.410311447586207
25 Sitting StandardDeviationBodyGyroZAxisFrequency -0.975805890153846
25 Standing StandardDeviationBodyGyroZAxisFrequency -0.970456862567568
25 Laying StandardDeviationBodyGyroZAxisFrequency -0.924536860547945
26 Walking StandardDeviationBodyGyroZAxisFrequency -0.318516813050847
26 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.342703926363636
26 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.22138882542
26 Sitting StandardDeviationBodyGyroZAxisFrequency -0.970423693717949
26 Standing StandardDeviationBodyGyroZAxisFrequency -0.974459323783784
26 Laying StandardDeviationBodyGyroZAxisFrequency -0.970171219605263
27 Walking StandardDeviationBodyGyroZAxisFrequency -0.318182379824561
27 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.400528455490196
27 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.144904904113636
27 Sitting StandardDeviationBodyGyroZAxisFrequency -0.976848134285714
27 Standing StandardDeviationBodyGyroZAxisFrequency -0.980862493125
27 Laying StandardDeviationBodyGyroZAxisFrequency -0.979202019189189
28 Walking StandardDeviationBodyGyroZAxisFrequency -0.255029045018519
28 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.318210999529412
28 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.184392337071739
28 Sitting StandardDeviationBodyGyroZAxisFrequency -0.954180279027778
28 Standing StandardDeviationBodyGyroZAxisFrequency -0.926655192405063
28 Laying StandardDeviationBodyGyroZAxisFrequency -0.961164844875
29 Walking StandardDeviationBodyGyroZAxisFrequency -0.397277495471698
29 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.34170013244898
29 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.199225894479167
29 Sitting StandardDeviationBodyGyroZAxisFrequency -0.9739335945
29 Standing StandardDeviationBodyGyroZAxisFrequency -0.983654714461538
29 Laying StandardDeviationBodyGyroZAxisFrequency -0.976184322608696
30 Walking StandardDeviationBodyGyroZAxisFrequency -0.247350343692308
30 WalkingUpstairs StandardDeviationBodyGyroZAxisFrequency -0.318937001538462
30 WalkingDownstairs StandardDeviationBodyGyroZAxisFrequency -0.263720763854839
30 Sitting StandardDeviationBodyGyroZAxisFrequency -0.961177109516129
30 Standing StandardDeviationBodyGyroZAxisFrequency -0.937798124576271
30 Laying StandardDeviationBodyGyroZAxisFrequency -0.967577361142857
1 Walking StandardDeviationBodyJerkMagnitude -0.516691938736842
1 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.565892490754717
1 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.495422486102041
1 Sitting StandardDeviationBodyJerkMagnitude -0.977904227021277
1 Standing StandardDeviationBodyJerkMagnitude -0.987497128679245
1 Laying StandardDeviationBodyJerkMagnitude -0.8822964508
2 Walking StandardDeviationBodyJerkMagnitude -0.604053019152542
2 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.476358845625
2 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.379436674361702
2 Sitting StandardDeviationBodyJerkMagnitude -0.986808501521739
2 Standing StandardDeviationBodyJerkMagnitude -0.97498812462963
2 Laying StandardDeviationBodyJerkMagnitude -0.988860685833333
3 Walking StandardDeviationBodyJerkMagnitude -0.615121369827586
3 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.484820991355932
3 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.30863033105102
3 Sitting StandardDeviationBodyJerkMagnitude -0.968013062884615
3 Standing StandardDeviationBodyJerkMagnitude -0.901985672459016
3 Laying StandardDeviationBodyJerkMagnitude -0.975986433709677
4 Walking StandardDeviationBodyJerkMagnitude -0.542646759
4 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.483548693461538
4 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.414919000955556
4 Sitting StandardDeviationBodyJerkMagnitude -0.973333107
4 Standing StandardDeviationBodyJerkMagnitude -0.912464793928571
4 Laying StandardDeviationBodyJerkMagnitude -0.975094739444444
5 Walking StandardDeviationBodyJerkMagnitude -0.529392790178571
5 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.501685580212766
5 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.51494094106383
5 Sitting StandardDeviationBodyJerkMagnitude -0.969390369318182
5 Standing StandardDeviationBodyJerkMagnitude -0.912780915714286
5 Laying StandardDeviationBodyJerkMagnitude -0.980705769807692
6 Walking StandardDeviationBodyJerkMagnitude -0.515323854385965
6 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.390248128039216
6 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.286724914610417
6 Sitting StandardDeviationBodyJerkMagnitude -0.963407046545455
6 Standing StandardDeviationBodyJerkMagnitude -0.952817395263158
6 Laying StandardDeviationBodyJerkMagnitude -0.962164978596491
7 Walking StandardDeviationBodyJerkMagnitude -0.563615256666667
7 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.368636961470588
7 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.432730974446809
7 Sitting StandardDeviationBodyJerkMagnitude -0.9427264225
7 Standing StandardDeviationBodyJerkMagnitude -0.947891986226415
7 Laying StandardDeviationBodyJerkMagnitude -0.962348254423077
8 Walking StandardDeviationBodyJerkMagnitude -0.234252005895833
8 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.409955580780488
8 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.302735102631579
8 Sitting StandardDeviationBodyJerkMagnitude -0.985339301521739
8 Standing StandardDeviationBodyJerkMagnitude -0.974200997592593
8 Laying StandardDeviationBodyJerkMagnitude -0.967846360740741
9 Walking StandardDeviationBodyJerkMagnitude -0.507404512692308
9 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.361626377102041
9 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.423558773952381
9 Sitting StandardDeviationBodyJerkMagnitude -0.9618360162
9 Standing StandardDeviationBodyJerkMagnitude -0.924738576444444
9 Laying StandardDeviationBodyJerkMagnitude -0.9463891504
10 Walking StandardDeviationBodyJerkMagnitude -0.458292932830189
10 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.34130162006383
10 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.339514358157895
10 Sitting StandardDeviationBodyJerkMagnitude -0.989712360740741
10 Standing StandardDeviationBodyJerkMagnitude -0.932273942727273
10 Laying StandardDeviationBodyJerkMagnitude -0.96454456637931
11 Walking StandardDeviationBodyJerkMagnitude -0.623150268983051
11 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.517811645740741
11 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.397722757934783
11 Sitting StandardDeviationBodyJerkMagnitude -0.989189512641509
11 Standing StandardDeviationBodyJerkMagnitude -0.981009115744681
11 Laying StandardDeviationBodyJerkMagnitude -0.982424585438596
12 Walking StandardDeviationBodyJerkMagnitude -0.5931428818
12 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.5604629635
12 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.4223632375
12 Sitting StandardDeviationBodyJerkMagnitude -0.976339901372549
12 Standing StandardDeviationBodyJerkMagnitude -0.884385204098361
12 Laying StandardDeviationBodyJerkMagnitude -0.969254585333333
13 Walking StandardDeviationBodyJerkMagnitude -0.435714710526316
13 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.562911002545455
13 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.452190386808511
13 Sitting StandardDeviationBodyJerkMagnitude -0.986714694081633
13 Standing StandardDeviationBodyJerkMagnitude -0.955818411578947
13 Laying StandardDeviationBodyJerkMagnitude -0.973446792419355
14 Walking StandardDeviationBodyJerkMagnitude -0.630082075932203
14 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.464742933888889
14 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.378882872733333
